,news_headline,news_article,news_category
1378,Possible process to convert CO2 into jet fuel developed: Oxford team,"Oxford University researchers have developed an experimental process that might turn CO2 into jet fuel. If successful, the process could result in ""net zero"" emissions from aeroplanes. The experiment was conducted in a laboratory and still needs to be replicated at a larger scale. Researchers had heated a citric acid, hydrogen and an iron-manganese-potassium catalyst mixture during the experiment.",science
1379,Researchers discover new Indian Muraingrass species in Western Ghats,Researchers from Pune's ARI and the University of Goa claim to have discovered a species of Indian Muraingrass along the Western Ghats. They said the species has fought harsh conditions to survive in the ecologically-sensitive region. The species was identified after morphological studies of samples collected from laterite surfaces in the outskirts of Goa's Bhagwan Mahavir National Park. ,science
1380,ESA-NASA's 'Solar Orbiter' probe completes its first Venus flyby,"The joint ESA-NASA Solar Orbiter spacecraft completed its first flyby of Venus. Solar Orbiter reached its closest approach to Venus when the spacecraft was about 7,500 kilometres from Venus' cloud tops. During the flyby, Solar Orbiter gathered data that could provide insights into how Venus interacts with solar winds.",science
1381,1.09 L previously unrecognised impact craters on Moon found: Study,"Researchers have identified over 1.09 lakh unrecognised impact craters on the Moon using machine learning methods. The team used information from China's first and second lunar orbiters, Chang'e-1 and Chang'e-2. They also estimated the ages of 18,996 newly detected craters larger than 8 kilometres in diameter.",science
1382,Developing green propulsion for human space mission 'Gaganyaan': ISRO,"ISRO Chairman K Sivan said the space agency was developing ""green propulsion"" for its human space flight mission, 'Gaganyaan'. He also said it may be adopted for use in every stage of a rocket. Earlier, Sivan had said that Gaganyaan ""will be delayed because of COVID-19"". ISRO had previously planned to launch Gaganyaan by December 2021.",science
1383,10 costliest disasters of 2020 caused $150B worth of damages: Report,"The ten costliest weather disasters this year worldwide caused insured damages worth over $150 billion, NGO Christian Aid reported. They claimed at least 3,500 lives and displaced more than 13.5 million people. Five of the most costly extreme weather events were related to Asia's unusually rainy monsoon. Only 4% of economic losses from climate-impacted events in low-income countries were insured.",science
1384,ISRO to begin training 4 Bhutanese space engineers for satellite launch,ISRO will begin phase one of the training of four Bhutanese engineers for the launch of Bhutan's satellite scheduled for next year. Phase one of the training will last from December 28 to February 25 and will involve theoretical and technical aspects along with visits to labs and test facilities. The second phase will focus on developing the satellite.,science
1385,7 DNA fingerprints that show cancer risks in people found: Study,"A University of Calgary researcher discovered seven DNA fingerprints or patterns that define cancer risk in people. ""We believe that a baby is born with a germline genomic pattern and it will not change, and that pattern is associated with a lower or higher cancer risk,"" the researcher said. One of the seven germlines offers protection from developing cancer.",science
1386,Highest levels of microplastics found in molluscs among seafood: Study,"Researchers from the Hull York Medical School and the University of Hull have said mussels, oysters and scallops have the highest levels of microplastic contamination among seafood.  Molluscs collected off the coasts of Asia were the most heavily contaminated. The study looked at more than 50 studies between 2014 and 2020.",science
1387,Only half a beer can hamper hand-eye coordination: NASA study,"A NASA-led study said hand-eye coordination in driving and other activities, is compromised after consuming the equivalent of less than a half of beer, for a person weighing around 75 kilograms. Researchers had measured volunteers' eye movements, pupil responses and BAC multiple times during a day while they performed a specially designed task, before and after they drank alcohol.",science
1388,Japan's JAXA shares pictures of asteroid Ryugu samples it collected,"Japan's JAXA has shared pictures of the samples it collected during its mission to asteroid Ryugu. It shared an image showing the contents of the Hayabusa2 probe's sample capsule's 'C' chamber. JAXA says the largest particles in chamber 'C' were about a centimetre in size. In the picture, JAXA has marked one of the particles as an ""artificial object"". ",science
1389,Only one unit of PlayStation 5 with 20 kg gold to be made by Russian company,"Russian company Caviar will make only one unit of a luxury Sony PlayStation 5 gaming console which will be made by assembling eight sheets created by using 20 kilograms of gold. The controllers will be made of crocodile leather with gold inserts. While the company did not reveal the gadget's price, a report estimated it will cost over ₹8 crore.",technology
1390,New Facebook scam sends users a link asking 'Is it you in the video?',"A new Facebook Messenger scam has been identified where users receive a link which asks them, ""Is it you in the video?"" The link does not have a video and it redirects users to a URL that shows a page similar to Facebook's login page. If users enter their details, they stand to lose access to their Facebook accounts.",technology
1391,"27-yr-old Chinese man, head of ₹21,000-cr loan app scam, arrested from Delhi","The Hyderabad police arrested a 27-year-old Chinese national in the ₹21,000-crore loan app scam after intercepting him at the Delhi Airport. Police said Zhu Wei is the overall head of operations of the illegal loan apps run by four companies. The apps charged up to 36% interest and harassed borrowers for loan recovery, leading them to even commit suicide.",technology
1392,Jeff Bezos names Blue Origin's landing ship after his mother,"Jeff Bezos on Wednesday unveiled Blue Origin's latest landing ship and revealed that it has been named after his mother, Jacklyn Bezos. ""New Glenn's first stage will come home to the Jacklyn after every flight,"" he wrote in an Instagram post. The 600-foot ship has been designed as a floating landing point for the first-stage booster of New Glenn rocket.",technology
1393,Be aware of 'pay and register' coronavirus vaccine scams: Cyber Dost,"The Ministry of Home Affairs' cybersecurity awareness handle, Cyber Dost, has warned people to be aware of the scams related to coronavirus vaccines. Criminals may offer to ""pay and register"" to get priority in receiving COVID-19 vaccines by sending malicious links, emails, phone calls and messages, it said. Criminals are resorting to various tricks due to COVID-19-related apprehension, it added.",technology
1394,Apple removes app promoting 'secret' parties amid COVID-19 in US,"Apple has removed an iOS app that promoted ""secret gatherings"" in New York City, which would have been illegal under current COVID-19 pandemic restrictions in US. Vybe Together gained exposure when a New York Times reporter tweeted about it, saying it promoted ""COVID-unsafe large, indoor house parties"". The app had a few thousand users, Vybe Together's Co-founder told The Verge.",technology
1395,Samsung will be different: Vice-Chairman Jay Lee at bribery trial,"Samsung Vice-Chairman Jay Y Lee on Wednesday said ""Samsung will be different” in a trial's final hearing that will decide whether he returns to jail for alleged bribery. He said Samsung's social role and responsibility had been overlooked. Lee was convicted of bribing an associate of former South Korean President Park Geun-hye in 2017 and jailed for five years.",technology
1396,"Apple, Amazon and Tesla supplier used forced Uighur labour: Report","Lens Technology, a company that supplies various parts to Apple, Amazon and Tesla, has been accused of using forced labour from thousands of Uighur workers in its Chinese factories. The evidence to the claims was available openly on the internet, the Tech Transparency Project claimed. ""Apple has zero tolerance for forced labour,"" an Apple representative told The Washington Post.",technology
1397,Apple patents a 'reconfigurable' keyboard made of displays: Report,"Apple has been granted a new patent by the US Patent and Trademark Office that allows the use of tiny displays on individual keys of the keyboard, Patently Apple reported. According to the patent, letter/character on top of the displays will be customisable, making it easier to reconfigure keyboard layouts and languages as required.",technology
1398,"Looking to boost electric mobility, water conservation in 2021: NITI Aayog","NITI Aayog Vice-Chairman Rajiv Kumar said accelerating electric mobility, enhancing competitiveness of textiles industry and pushing water conservation measures will dominate the think-tank's reforms agenda for next year. He added that the current government is ""certainly not protectionist"" and has increased scope for FDI. He also expects positive GDP growth in the March quarter, he said.",technology
1399,UP man booked for using pics of PM Modi to promote mobile brand,An FIR has been filed against the brother of a UP minister for allegedly using pictures of Prime Minister Narendra Modi and CM Yogi Adityanath to promote a mobile phone brand. The accused had reportedly put up the pictures on a hoarding before the launch of the brand. The advertising agency later took them down and apologised over the matter.,technology
1400,NCW asks Amazon to stop spread of pornographic content on platform,"National Commission for Women (NCW) Chairperson Rekha Sharma has written to Amazon after taking cognisance of a tweet that alleged Amazon's Kindle was selling ""porn literature"". Sharma asked Amazon to stop the transmission of content that may ""promote crime against women"". She said e-commerce sites should not be party to dissemination of pornographic content as it violates the law.",technology
1401,"Bitcoin touches $29,000-mark for 1st time, surges almost 50% in Dec","Bitcoin's value has crossed the $29,000-mark for the first time ever, surging above $29,700. This marks the value of the digital asset surging nearly 50% only in December, making it the biggest monthly gain for the cryptocurrency since 2019. As per Bloomberg, Bitcoin has now quadrupled in value this year amid the global COVID-19 pandemic.",technology
1402,"Apple removes 39,000 game apps on China store in biggest single day removal","Apple on Thursday removed over 46,000 apps on its China store, including 39,000 game apps, marking the biggest removal ever in a single day. The apps were removed as December 31 was the deadline for all game publishers to obtain a licence. Only 74 of the top 1,500 paid games on Apple store were not removed, according to Qimai.",technology
1403,Haryana Police to set up Regional Cyber Crime Coordination Centre,"Haryana Police has announced that it is in the process of setting up a Regional Cyber Crime Coordination Centre to deal with online criminal activities. The facility will assist the force in enhancing capability in cyber investigations, DGP Manoj Yadava said. Increased use of technology due to COVID-19 has led to sharp rise in cyber crime incidents, he added.",technology
1404,Acts of vandalism should stop: Rajnath Singh on damaged telecom towers,"Union Defence Minister Rajnath Singh on Wednesday condemned the disruption of telecom services in Punjab and said, ""Such acts of vandalism should stop."" ""Such things should not happen. Our farmers from Punjab should think about this,"" he further said. Earlier, Punjab Chief Minister Captain Amarinder Singh directed police to take action against those who're causing the vandalism in the state.",technology
1405,Apple loses copyright claims in lawsuit against US startup,"Apple has lost copyright claims in a lawsuit against a Florida startup, Corellium, whose software helps security researchers find vulnerabilities in Apple products. Apple had accused Corellium of replicating iOS to create virtual iOS-operated devices. The judge ruled that Corellium's software amounted to ""fair use"" since it helped developers find security flaws.",technology
1406,Prosecutors seek 9-yr jail term for Samsung Vice Chairman in bribery case,"South Korean prosecutors have requested a nine-year jail term for Samsung Vice Chairman Jay Y Lee during the retrial of a 2016 bribery case. Samsung should ""set the example"" for efforts to root out corruption, a prosecutor said. Lee had been sentenced to jail for five years in 2017 for bribing an associate of former South Korean President Park Geun-hye. ",technology
1407,Over 6 lakh Facebook users hit by large-scale ad phishing campaign,A large-scale ad phishing campaign that has compromised accounts of around 6.15 lakh Facebook users from over 50 countries has been unearthed by cybersecurity firm ThreatNix. The campaign targets users through fake ads and redirects them to phishing sites hosted on GitHub pages. ThreatNix said the campaign targets countries including Nepal and Pakistan and is growing at a rapid pace.,technology
1408,Had late-night conversations on leadership with Branson: PayPal CEO,"PayPal CEO Dan Schulman said he has had ""a number of late-night conversations"" on inequality and the role of a business leader with Virgin Group Founder Richard Branson. He said Branson told him that employees have to be kept above shareholders and customers. Schulman added that this employee-first philosophy has been crucial to PayPal's success.",technology
1409,TikTok faces lawsuit from 12-yr-old UK girl for alleged misuse of data,"A 12-year-old girl in London is intending to bring a lawsuit against TikTok for allegedly misusing her personal data and infringing her privacy rights. TikTok was unlawfully processing children's personal data ""in order to garner advertising revenue from corporate clients"", her lawyers stated. She has also been granted anonymity to avoid direct online bullying.",technology
1410,Tesla CEO Elon Musk's net worth quintupled to $167 bn in 2020,"Tesla CEO Elon Musk's net worth has quintupled to around $167 billion in 2020, who is now also the world's second richest person, trailing only Amazon's Jeff Bezos. According to the Bloomberg Billionaires Index, Musk started the year at a net worth of $27.6 billion. Tesla's 689% increase in value this year is a major reason for Musk's surge.",technology
1411,Stop sneaky moves: Musk as ViaSat asks for environmental probe of Starlink,"Elon Musk criticised ViaSat after the rival communication firm asked the US Federal Communications Commission (FCC) to look into the potential environmental impact of SpaceX's internet venture Starlink's satellites. “Starlink “poses a hazard” to Viasat’s profits, more like it. Stop the sneaky moves, Charlie Ergen!"" Musk tweeted. ""And Mark Dankberg. This action is wack, not dank!!” he added.",technology
1412,"Bitcoin hits all time high of $28,600, rallies 295% in 2020","Cryptocurrency Bitcoin on Wednesday rose over 4.5% to hit an all time high of $28,599.99. The world's most popular cryptocurrency had surpassed the $20,000-mark on December 16 and has surged by nearly half since then. Bitcoin has gained 295% this year, with its market capitalisation exceeding $500 billion, as per CoinDesk.",technology
1413,Amazon acquires podcast network Wondery reportedly for $300 million,"Amazon has announced that it is acquiring podcast network Wondery in a deal reportedly worth $300 million. Wondery, which has produced podcasts such as 'Dirty John' and 'Dr. Death', will now join Amazon Music. Amazon added that when the deal closes, ""nothing will change for listeners"" as they can continue to access Wondery podcasts through several providers.",technology
1414,We do not want to raise a child in the public eye: Anushka Sharma,"Actress Anushka Sharma, who is due to deliver her first child in January, has said she and her husband, Team India captain Virat Kohli, do not want to raise a child in the public eye. She added, ""We don’t plan on engaging our child in social media. I think it’s a decision your child should be able to take.""",sports
1415,"Warner names himself 'ICC Male TikToker of the Decade', trolls Chahal","Australia opener David Warner took to Instagram to jokingly declare himself as 'ICC Male TikToker of the Decade'. Warner shared an edited picture with his photograph and text which read, ""Sir GP Muthu Award for ICC Male TikToker of the Decade."" Trolling spinner Yuzvendra Chahal, Warner wrote, ""Thanks everyone for your support. Chahal, I thought we would be joint winners.""",sports
1416,I've never seen him this happy & light: Wife Prithi on Ravi Ashwin after Test win,"India off-spinner Ravichandran Ashwin's wife Prithi took to Twitter to comment on her husband's picture that he shared after winning the Melbourne Test. Prithi wrote, ""I have seen/spoken to Ashwin after every Test he has played...But I've never seen him this happy, satisfied and light (can I say?) with a smile in his eyes in almost 10 years.""",sports
1417,ICC issues clarification over New Zealand's Test ranking after win vs Pakistan,"The ICC has issued a clarification after several reports, including that of the official broadcaster of New Zealand-Pakistan Test series, stated New Zealand have become the number one side after winning the first Test. ""New Zealand move closer to the number one spot in...ICC Test team rankings...They'll confirm their place at the top if they win the series,"" ICC stated.",sports
1418,"Latest Test rankings for batsmen out; Williamson overtakes Kohli, Smith to go on top","The ICC today announced the latest Test rankings for the batsmen, with New Zealand captain Kane Williamson overtaking India captain Virat Kohli and Australia batsman Steve Smith to go on top of the rankings. Steve Smith has dropped to the third position, while India stand-in captain Ajinkya Rahane jumped five spots to be ranked sixth.",sports
1419,Poster of 'Brahmin only' cricket tournament in Hyderabad goes viral,"A poster of a 'Brahmin only' cricket tournament which was held in Hyderabad on December 25 and 26 has gone viral on social media. ""Every player should carry their ID proof compulsorily and no other caste players are allowed,"" one of the rules of the tournament stated. Reacting to it, a user tweeted, ""Sure...tell me caste isn't a problem today.""",sports
1420,"Rohit Sharma joins Team India after 2-week quarantine, BCCI shares video","Team India batsman Rohit Sharma joined the Test squad in Australia after undergoing a two-week quarantine. The BCCI took to social media to share a video of Rohit meeting the team for the first time in Australia. ""Good to have you, Rohit...The Hitman has joined #TeamIndia and gets a warm welcome...Who else is excited,"" the BCCI captioned the video.",sports
1421,ICC shares pics of special artwork bats created for 'Players of the Decade',"The ICC shared pictures on Instagram of 'special artwork' bats made for ICC Players of the Decade. The bats will be presented to India captain Virat Kohli, who won Sir Garfield Sobers Award for being the Male Cricketer of the Decade, and Australia all-rounder Ellyse Perry, who won Rachael Heyhoe-Flint Award for being the Female Cricketer of the Decade.",sports
1422,"Rahane has his name engraved on MCG Honours Board for 2nd time, BCCI shares video","Following his match-winning knock of 112 runs in the first innings of the Boxing Day Test against Australia, Team India stand-in captain Ajinkya Rahane got his name engraved on the MCG Honours Board for the second time.The MCG honours board features names of cricketers who have either scored a century or picked up a five-wicket haul at the venue.",sports
1423,Pakistan's Fawad Alam scores his second Test hundred 11 years after his first,"Pakistan batsman Fawad Alam on Wednesday scored 102 runs off 269 deliveries against New Zealand in the first Test. It is the 35-year-old's second hundred in Test cricket. His first hundred had come more than 11 years ago in July 2009, when he hit 168(259) against Sri Lanka on debut. The first Test against New Zealand is Alam's sixth Test.",sports
1424,"Azharuddin's car meets with an accident in Rajasthan, ex-cricketer escapes unhurt","Former Team India captain and Congress leader Mohammed Azharuddin’s car met with an accident on Wednesday morning in Rajasthan's Soorwal. Azharuddin escaped unhurt according to his personal assistant, news agency ANI reported. Azharuddin was returning to Ranthambore along with his family when the accident happened. He was taken to his hotel in another car.",sports
1425,"Ben Stokes shares pics of 'Teams of the Decade' caps he received, trolls ICC","England all-rounder Ben Stokes took to Instagram to share pictures of caps he received for being named in the ICC ODI Team of the Decade and the ICC Test Team of the Decade. Trolling ICC, he captioned his post, ""Very proud of both these caps, one of them just doesn't seem right, it's a bit BAGGY and GREEN...thanks ICC.""",sports
1426,"Gill, Rahane played more pull shots than Australia played in two Tests: Ponting","Former captain Ricky Ponting criticised Australian batsmen for not playing enough pull shots against India in the first two Tests. ""Shubman Gill & Ajinkya Rahane played more good pull shots than I think Australia have played in the two Tests,"" Ponting said. ""I can count on one hand in two Tests how many pull shots have been played,"" he added.",sports
1427,Sreesanth named in Kerala squad for Syed Mushtaq Ali T20 tournament,"Indian cricketer Sreesanth, who was banned by the BCCI over his alleged involvement in spot-fixing in the IPL, was included in the Kerala side for the upcoming Syed Mushtaq Ali T20 competition. This would be his first domestic event since his seven-year ban ended in September this year. The Syed Mushtaq Ali T20 tournament starts from January 10 in Mumbai.",sports
1428,Good people finish first too: Ganguly lauds Rahane and team after MCG win,"BCCI President Sourav Ganguly took to Twitter to praise Ajinkya Rahane and his side for their eight-wicket win against Australia in the second Test. ""A special win at MCG...Well done Ajinkya Rahane ..good people finish first too.. congratulations to all,"" Ganguly tweeted on Tuesday night. Ganguly also wished the team ""best of luck"" for the remaining two Test matches.",sports
1429,"Nothing to float on cloud nine, plenty of work to do: Bishan Bedi to Team India","Ex-India captain Bishan Singh Bedi has asked the Indian team not to ""float on cloud nine"" after their eight-wicket win at Melbourne since they still have ""plenty of work to do"" in the remaining two Tests. ""Nice to remain calm as Ajinkya Rahane & deliver...This OZ (Australia) batting is pretty average...so Indians can win the series,"" Bedi also tweeted.",sports
1430,India vs Australia women's ODI series postponed due to COVID-19,"A three-match ODI series between Australia and India women's teams has been postponed till ""next season"" due to the ""impact of global pandemic"", Cricket Australia (CA) said on Thursday.  New COVID-19 outbreaks have been reported in Sydney which has led to travel restrictions in Australia. The matches were due to take place in Canberra, Melbourne and Hobart in January 2021.",sports
1431,Formula One champion Lewis Hamilton knighted in UK's year-end royal honours,"Seven-time Formula One champion Lewis Hamilton was awarded a knighthood on Wednesday as part of Britain's traditional New Year's Honours list. Hamilton was recognised in the ""overseas"" section of the honours list to avoid controversy over his tax returns since he lives in the tax haven Monaco. The British Prime Minister, Boris Johnson, reportedly intervened to ensure Hamilton was knighted. ",sports
1432,Ex-India spinner L Sivaramakrishnan joins BJP ahead of TN assembly polls,"Former India leg-spinner Laxman Sivaramakrishnan joined BJP in Chennai on Wednesday. ""I know I couldn't do justice to my talent and expectations of my fans as a cricketer. I will fulfill that commitment in politics,"" Sivaramakrishnan said. He made his India debut at 17 years and 118 days and was a member of the 1985 World Championship of Cricket-winning team.",sports
1433,Aus selectors got lot of thinking to do before the third Test: Ponting ,"After eight-wicket loss against India in the second Test, ex-Australia captain Ricky Ponting said  Australian selectors have a lot of thinking to do over next few days. ""They've got more questions to answer now than they have had in a long, long time,"" Ponting added. He also said Warner's return is important while Smith and Labuschagne need to find form.",sports
1434,We’ll see how Rohit is doing physically before we take a call: Ravi Shastri,"India coach Ravi Shastri said on Tuesday that Rohit Sharma's selection for the third Test will depend upon how well he is doing physically. ""Rohit will join the team on Wednesday...He's coming after a long quarantine. We have to check how he feels before we take a call,"" Shastri said. On Tuesday, Rohit completed his quarantine in Sydney.",sports
1435,"Warner and Pucovski return to Aus squad ahead of third Test, Burns dropped","Openers David Warner and Will Pucovski were included in the Australian squad for the third and fourth Test against India. But out-of-form opener Joe Burns was dropped from the 18-man squad. While Warner is recovering from a groin injury sustained during the ODI series, Pucovski suffered a concussion that ruled him out of the first two Tests.",sports
1436,India came to Aus with fantastic plans for Steve Smith: Hussey,"Former Australia cricketer Michael Hussey said India has come well-prepared with ""fantastic plans"" to negate the threat posed by Australia batsman Steve Smith. ""India are attacking his stumps, bowling straight, setting leg-side field to cut off scoring options and it is really working,"" Hussey added. After the first two Tests, Smith has managed scores of 1, 1*, 0 and 8.",sports
1437,MCG in Australia becomes India’s most successful ground outside India,"With the eight-wicket win over Australia in the Boxing Day Test, India registered their fourth win at the Melbourne Cricket Ground (MCG), making it India's most successful hunting ground overseas. Prior to the second Test, India also had three wins each at the SSC in Sri Lanka, the Sabina Park in Jamaica, the Queen's Park Oval in Trinidad and Tobago.",sports
1438,Why will Spain keep a register of people who refuse COVID-19 vaccine?,"Spain will keep a register of people who refuse to take COVID-19 vaccine and share it with other European Union nations. Spain's Medicines Agency head said it'll be used ""to understand the causes behind declining the vaccination...doubt or rejection"". The register will also be proof that there's no error in the system and the persons were offered the vaccine.",world
1439,Viral pic shows 3 exhausted medics resting on floor next to COVID-19 patient,"A viral picture shows three medical students in protective suits resting on the floor next to a COVID-19 patient at an hospital in Russia's Sosnovy Bor. ""My utmost gratitude to Rasul, Katya and Lyosha for taking an extra shift in an emergency,"" the chief nurse said. ""We were exhausted...The hazard suit doesn't breath at all,"" one of them said.",world
1440,Girlfriend of Nashville bomber told police in 2019 he was building bombs in a vehicle,"The girlfriend of Anthony Warner who set off the Christmas Day explosion in US' Nashville told police in 2019 that he was making bombs in his recreational vehicle, as per Metropolitan Nashville Police Department documents. Her attorney Raymond Throckmorton had told police officers that Warner frequently talked about the military and bomb making. Warner was killed in the suicide bombing.",world
1441,"22 killed in explosion at Aden airport in Yemen, attack captured live on camera","At least 22 people were killed and over 50 wounded in an attack, which was captured live on camera, on Yemen's Aden airport on Wednesday. There was at least one explosion shortly after a plane carrying the war-torn country's newly formed government arrived. A second explosion was heard around Maasheq presidential palace where cabinet members had been taken to safety.",world
1442,Nurse turns home into ICU for COVID-19 +ve family members in Greece,"A critical care nurse set up a makeshift ICU in the downstairs apartment of his family's two-storey home in Greece after his family members tested COVID-19 positive. Gabriel  Tachtatzoglou had to quarantine and could not go to work as his relatives had COVID-19. He rented, borrowed and modified the monitors, oxygen delivery machines and other equipment.",world
1443,"Nurse in Indonesia strips off PPE to have sex with Covid patient in toilet, suspended",A nurse at the Wisma Atlet Emergency Hospital in Indonesia's Jakarta has been suspended after admitting to stripping off his PPE to have sex with a COVID-19 positive patient in the hospital toilet. The patient uploaded a screenshot of WhatsApp messages between them after which an investigation took place. The pair are currently both in independent isolation.,world
1444,UK MPs approve Brexit trade deal by 521 votes to 73,"The UK MPs approved the Brexit trade deal to pave the way for the UK-EU agreement to come into force at 11 pm on December 31. The House of Commons backed the agreement struck between the UK PM and the EU by 521 votes to 73. The deal stretches to 1,246 pages and covers £660 billion worth of trade.",world
1445,"Hindu temple vandalised, set on fire by mob of hundreds in Pakistan","A Hindu temple in Pakistan's Khyber Pakhtunkhwa province was vandalised and set on fire by a mob of hundreds on Wednesday following a dispute over the land occupied by it. Khyber Pakhtunkhwa CM Mahmood Khan termed the attack as ""an unfortunate incident."" ""Legal action will be taken against all the people who took the law in their hands,"" police said.",world
1446,Thailand's Pattaya placed under COVID-19 lockdown,"Thailand's tourist city of Pattaya and the surrounding district were placed under lockdown on Wednesday as 250 new cases of coronavirus, including 241 local transmissions, were reported. The closing of non-essential shops in Bang Lamung district in Chonburi province, which includes Pattaya, was ordered. Restaurants are allowed to serve only takeaway food.",world
1447,Over 1mn Sputnik V doses will be distributed in Russia by Dec 31: Min ,"Russia will have distributed over 1 million doses of Sputnik V coronavirus vaccine in the country by end of this year, Industry Minister Denis Manturov said. The country has produced over two million doses of Sputnik V vaccine so far, Manturov added. Russia, which began COVID-19 vaccination earlier this month, is the fourth-worst coronavirus-hit nation with over 31 lakh cases. ",world
1448,Negative COVID-19 test mandatory for all arriving passengers: Canada,"The Canadian government has said it'll implement the requirement for all arriving passengers to have a negative COVID-19 test three days before arrival. The pre-boarding testing will not eliminate the already existing 14-day quarantine period, Bill Blair, Minister of Public Safety, said. Travellers who break quarantine face up to six months in jail or up to CAD 750,000 in fines.",world
1449,Pakistan to buy 1.2 million doses of China's Sinopharm vaccine,"Pakistan on Thursday said it will buy 1.2 million doses of China's Sinopharm COVID-19 vaccine, the first official COVID-19 vaccine purchase of the country. The vaccine will be provided for free to frontline workers in the first quarter of 2021, Science & Technology Minister Fawad Hussain said. Earlier, the Pakistan government had approved $150 million in funding to buy vaccines. ",world
1450,China reports first case of new coronavirus variant found in UK,"China on Wednesday reported its first case of the new coronavirus variant that emerged in the UK. A 23-year-old woman, who arrived from Britain on December 14, was hospitalised on arrival as she showed mild symptoms and further tests confirmed that it was the new variant. Last week, China had suspended all UK flights indefinitely due to new COVID-19 variant. ",world
1451,Oxford vaccine approval a triumph for British science: UK PM,"UK Prime Minister Boris Johnson said that the approval of COVID-19 vaccine developed by the University of Oxford and AstraZeneca is a ""triumph for British science"". Johnson added that the country will now ""move to vaccinate as many people as quickly as possible"". The UK on Wednesday became the first country in the world to approve the Oxford-AstraZeneca COVID-19 vaccine. ",world
1452,Oxford-AstraZeneca vaccine to be rolled out in UK from January 4,"The Oxford-AstraZeneca vaccine will be rolled out in the UK from January 4 as hundreds of thousands of doses will be ready for next week, Health Secretary Matt Hancock said. The vaccine was approved for use in the UK on Wednesday. The 100 million doses of the vaccine purchased by the UK will cover the whole adult population, Hancock added.",world
1453,China gives its first COVID-19 vaccine approval to Sinopharm,"China's health authorities on Thursday approved COVID-19 vaccine from state-owned Sinopharm for general public use, making it the country's first approved shot. The rollout would begin soon at a significantly reduced cost, officials said. China has administered over 4.5 million doses to citizens using at least three different vaccines since it launched an emergency use programme in July.",world
1454,COVID-19 pandemic made my last year in office the toughest: Merkel,"German Chancellor Angela Merkel, in her last New Year address to the nation, said that the COVID-19 pandemic made her last year in the office the ""toughest"". ""The coronavirus pandemic was and is the political, social and economic challenge of the century,"" she added. Merkel further said the start of vaccinations against COVID-19 made 2021 a year of hope. ",world
1455,Argentine Senate approves bill legalising abortion,"Argentina's Senate on Wednesday voted 38-29 in favour of a bill to legalise abortion up to the 14th week of pregnancy. Until now, abortions in the country were only permitted in cases of rape or when the mother's health was at risk. The bill, proposed by President Alberto Fernández, had been approved by the Chamber of Deputies earlier this month.",world
1456,A consent to killing children: Bolsonaro on Argentina legalising abortions,"Brazilian President Jair Bolsonaro has criticised Argentina's decision to legalise abortions up to 14th week of pregnancy, calling it as state ""consent"" to killing children. ""I deeply regret the lives of Argentine children, now exposed to being cut from wombs of their mothers with the consent of the state,"" he said, adding that he would never allow abortions in Brazil.",world
1457,Russia opens new criminal probe against opposition leader Navalny,"Russian state investigators on Tuesday opened a new criminal case against opposition leader Alexey Navalny, accusing him of ""fraud"". The investigators accused Navalny of using public donations to his organisations for personal needs. ""They're trying to put me behind bars for failing to die and continuing to hunt my killers and for proving that Putin was behind it,"" Navalny said.",world
1458,"Convicted US spy Pollard arrives in Israel, PM Netanyahu greets him","Jonathan Pollard, who served 30 years in US prison for spying for Israel, arrived at Israel on Wednesday. PM Benjamin Netanyahu welcomed Pollard and his wife at the airport before handing in an Israeli passport. ""We're ecstatic to be home at last after 35 years,"" he said. Pollard was jailed in 1987 for leaking thousands of classified documents to Israel.",world
1459,America's 'most prolific' serial killer Samuel Little dies at 80,"Samuel Little, a man described by the FBI as US' ""most prolific"" serial killer, died on Wednesday aged 80. Little, who was serving three life sentences for murder of three women, had confessed to killing 93 women between 1970 and 2005. Authorities said he appeared to have targeted mostly vulnerable young Black women, many of them prostitutes or drug addicts.",world
1460,China jails 29 Taiwan nationals deported from Spain in telecom fraud case,"A Chinese court on Thursday sentenced 29 people from Taiwan, who were deported from Spain, for up to 14 years for telecom fraud. Taiwan has denounced deportations to China as an abuse of human rights. Meanwhile, China has defended the deportations, saying that the suspects should be tried in Chinese court because they're accused of defrauding the Chinese people.",world
1461,Biden names Kathleen Hicks as 1st woman Deputy Defence Secretary,"US President-elect Joe Biden has nominated Kathleen Hicks to be Deputy Defence Secretary. Hicks, if confirmed by US Senate, would be the first woman to hold the number two position in the Pentagon. Hicks, who's heading Biden's transition team at the Pentagon, had served under ex-President Barack Obama as principal deputy undersecretary of defence for policy, strategy, plans and forces.",world
1462,Ex-PM Nawaz Sharif's passport to be cancelled on Feb 16: Pak Minister,"Pakistan's Interior Minister Sheikh Rashid Ahmed said the government will cancel ex-PM Nawaz Sharif's passport on February 16. Sharif has been in London since November last year after he was granted permission to go abroad for four weeks for medical treatment. Sharif, who was convicted in two corruption cases, was recently declared a proclaimed offender by Islamabad High Court.",world
1463,"Delhi Minister Gopal Rai in Mumbai for treatment, Sisodia gets his portfolios","Delhi Deputy CM Manish Sisodia has been allocated all ministerial portfolios of Cabinet Minister Gopal Rai temporarily as the latter has gone to Mumbai for treatment of his spinal injury. Rai held the portfolios of Development, General Administration Department, Environment, Forest and Wildlife. Delhi Chief Minister's office said Rai will be in Mumbai for treatment for the next 20 days.",politics
