,news_headline,news_article,news_category
257,"Punjab CM acting for Centre, sends police to Delhi to scare farmers: Badal","Shiromani Akali Dal (SAD) chief Sukhbir Singh Badal on Friday said Punjab CM Captain Amarinder Singh ""is playing a double game by giving lip sympathy to farmers (protesting against Centre's farm laws) even as he acts as per orders of the Centre"". Badal said CM Singh ""posts police officials in Delhi to intimidate farmer organisations"" at Centre's behest.",politics
258,Four-time Gujarat CM Madhavsinh Solanki passes away aged 93,"Veteran Congress leader Madhavsinh Solanki, who had served as the Gujarat CM four times, passed away at the age of 93 at his residence in Gandhinagar on Saturday. Solanki had also served as the External Affairs Minister from June 1991 to March 1992. PM Narendra Modi condoled his demise, tweeting, ""I will always cherish the interactions we had.""",politics
259,"So-called farmers eating chicken biryani, conspiracy to spread bird flu: BJP MLA","Rajasthan's BJP MLA Madan Dilawar has said ""some so-called farmers"" are agitating against the farm laws and ""enjoying chicken biryani and dry fruits for leisure"". He called it a conspiracy to spread bird flu. He added, ""There may be terrorists, robbers and thieves among them and they may also be enemies of farmers. These people want to ruin the country.""",politics
260,"US Transportation, Education secretaries quit after Capitol violence","US Transportation Secretary Elaine Chao and Education Secretary Betsy DeVos resigned on Thursday following riots at the US Capitol by President Donald Trump's supporters. Chao said that the mob attack ""has deeply troubled me in a way that I simply cannot set aside"", adding that her resignation will take effect on Monday. Meanwhile, DeVos said the attack was unconscionable.",politics
261,Urge Centre to give free COVID-19 vaccines to all citizens: Delhi CM,"Delhi Chief Minister Arvind Kejriwal on Saturday said, ""I request the central government that the COVID-19 vaccine should be provided free of cost to all citizens."" ""Coronavirus is the biggest epidemic of the century...The expenditure on this will be helpful in saving the lives of many Indians,"" he added.",politics
262,Flipkart adds Marathi language on app after MNS-Amazon case,"E-commerce major Flipkart has incorporated Marathi, India's third most-widely spoken language on its app. This comes days after Maharashtra Navnirman Sena (MNS) workers allegedly vandalised warehouses belonging to Amazon in Mumbai and Pune over the party's demand for the global e-commerce giant to add Marathi on its app. Amazon later added it and moved to withdraw its case against MNS.",politics
263,Each farmer in WB will get ₹18K in arrears if we win Assembly polls: BJP,"BJP National General Secretary Kailash Vijayvargiya on Friday said that if his party wins in the upcoming West Bengal Assembly elections, each farmer of the state would get ₹18,000 in arrears under PM Kisan Samman Nidhi scheme. ""Farmers of Bengal will get their due once the Mamata Banerjee government is removed,"" he added. Vijayvargiya was addressing party workers in Nandigram.",politics
264,Cong to hold nationwide protest on Jan 15 to support protesting farmers,"The Congress party on Saturday announced that January 15 will be celebrated as 'Kisan Adhikar Diwas' and that they will hold protests outside Governor houses across the country to show support towards protesting farmers. ""Why is the government not fulfilling its duties towards people? The government is sold out to few capitalists,"" Congress General Secretary Randeep Singh Surjewala said.",politics
265,PM Modi should resign if he can't repeal farm laws: Congress,"The Congress has asked the Centre why it wants farmer groups opposed to the three new farm laws to move the Supreme Court. Prime Minister Narendra Modi should resign if he is ""not competent enough"" to make or repeal laws, Congress spokesperson Randeep Singh Surjewala said. ""People have elected this government and not the Supreme Court,"" he added.",politics
266,Rulers in Delhi afraid of his return as Cong prez: Shiv Sena on Rahul,"Shiv Sena in its mouthpiece Saamana said that ""rulers in Delhi"" fear Rahul Gandhi's return as the Congress president and alleged that a campaign has been launched to defame the Gandhi family. ""A dictator is afraid even if one man is against him and if this lone warrior is honest, the fear increases by a hundred times,"" it added. ",politics
267,"Uttarakhand BJP chief calls 79-yr-old Cong leader 'budhiya', criticised","Uttarakhand BJP chief Bansidhar Bhagat has received criticism from several Congress members after he called 79-year-old Congress leader Indira Hridayesh a ""budhiya"" (old woman). Bhagat, who was responding to Hridayesh's claims that several BJP workers were in touch with the Congress, had said, ""Why would they contact you, old woman? What would one want to do with a sinking ship?""",politics
268,"Man threatens to kill Mumbai mayor Pednekar, detained in Gujarat",The police on Wednesday detained a man from Gujarat for allegedly giving death threats to Mumbai mayor and Shiv Sena leader Kishori Pednekar. A Mumbai Police team was sent to Gujarat's Jamnagar after the police traced a threatening phone call made to Pednekar's phone on December 21. The team is bringing the accused to Mumbai.,politics
269,No attempt to murder by protesters who dumped cow dung: Punjab CM,"Punjab CM Captain Amarinder Singh has ordered the withdrawal of an attempt to murder case against protesters who dumped cow dung outside a BJP leader's house. He also ordered the transfer of the SHO who registered the case, saying he had gone overboard. Protesters had unloaded a trolley carrying cow dung in front of former Punjab Minister Tikshan Sud's house.",politics
270,Will we ensure women's safety in this way: Priyanka on NCW member's remark,"Congress leader Priyanka Gandhi Vadra on Friday said, ""Will we be able to ensure women's safety with this behavior? Members of the women's commission are blaming the victim for the rape."" Earlier, National Commission for Women member Chandramukhi Devi had said that the Budaun rape incident would not have happened had the woman not stepped out alone in the evening.",politics
271,AAP is viable alternative in Mumbai: Atishi on 2022 BMC polls,"AAP leader Atishi on Friday said, ""Aam Aadmi Party is presenting itself as a viable alternative and will contest all 227 seats in the upcoming Brihanmumbai Municipal Corporation (BMC) polls in 2022."" She added, ""Shiv Sena only seems to be concerned about large contracts. No wonder it passed 300 proposals in a single sitting of the BMC's standing committee recently.""",politics
272,AIMIM's West Bengal acting president SK Abdul Kalam joins TMC,"All India Majlis-e-Ittehadul Muslimeen's (AIMIM) West Bengal acting president SK Abdul Kalam on Saturday joined the Trinamool Congress (TMC), along with several other members of AIMIM, ahead of the state Assembly elections. ""Of late, the air has become poisonous [in West Bengal]...and this has to be set right. That is why I decided to join the TMC,"" Kalam said.",politics
273,People will show the door to TMC in Bengal polls: JP Nadda,"While addressing a rally in West Bengal's Jagadanandapur village, BJP National President JP Nadda said that people will show the door to TMC in the upcoming Assembly elections in the state. ""There are so many scams in this government. Corruption is rampant,"" Nadda said. He added that the warmth with which he was welcomed shows BJP's entry in the state.",politics
274,Absolutely no improvement in the situation: CJI on farmers' protest,"A three-judge bench of the Supreme Court led by CJI SA Bobde set January 11 to hear a batch of pleas challenging the new farm laws and the issues related to the ongoing farmers’ protest. ""There is absolutely no improvement in the situation,"" CJI said. However, Centre conveyed to SC that negotiations are underway between the farmers and government.",politics
275,"200 kg ganja seized as Dia Mirza's ex-manager, others held by NCB","NCB on Saturday arrested two Indian and two British nationals after an operation was undertaken and ganja recovered from one courier in Bandra West. Among the two Indian nationals arrested is actress Dia Mirza's ex-manager Rahila Furniturewala. The second is Rahila's sister Shaista who too was found in possession of ganja. ""Total contraband seized was approximately 200 kg,"" said NCB.",entertainment
276,Hrithik is the same boy who wraps his omelette in newspaper & goes for shoot: Rakesh,"Filmmaker Rakesh Roshan, while speaking about his actor-son Hrithik Roshan on the occasion of the latter's 47th birthday, said, ""He's still the same hard-working boy who wraps his omelette in a newspaper and rushes to his shoot in the morning."" ""That kind of dedication is very rare. Any director including me is lucky to have him on board,"" Rakesh added. ",entertainment
277,"National Stock Exchange shares Mouni Roy's pics on Twitter, deletes & issues apology","The National Stock Exchange of India (NSE India) issued clarification after pictures of actress Mouni Roy were shared from their official Twitter handle. After deleting the post, NSE India tweeted, ""Today there was an unwanted post on NSE handle at 12.25 pm. It was a human error made by the agency handling NSE account. Our sincere apologies to our followers.""",entertainment
278,"British supermodel Stella Tennant's sudden death was suicide, confirms family","The family of British supermodel Stella Tennant, who died suddenly aged 50 on December 22, has issued a statement confirming she died by suicide. ""Stella had been unwell for some time...She felt unable to go on, despite the love of those closest to her,"" her family stated. ""Her family renews...request that respect for their privacy should continue,"" the statement read.",entertainment
279,It was horror and disbelief: Sean Bean on Ned Stark's death in GoT,"Hollywood actor Sean Bean spoke about his character Ned Stark's death scene in the television series 'Game of Thrones', saying, ""It was horror and disbelief."" He added, ""Joffrey changed his mind (about exiling Ned), and then resignation and...seeing his daughter for the last time, Arya...Those mix of feelings is what made it what it was.""",entertainment
280,Can't forget the times we've had: Karanvir remembers Kushal Punjabi,"Taking to Instagram on Saturday, actor Karanvir Bohra remembered late actor Kushal Punjabi and shared an old picture with him and actor Chetan Hansraj. He wrote, ""Can't forget the times we've had, this picture was taken in Goa exactly 10 years back."" Karanvir added, ""I pray that you're in a happy place #kushlani...Your family must be missing you so much.""",entertainment
281,It won't make us mask free: Shilpa Shirodkar after getting vaccinated,"Actress Shilpa Shirodkar, who recently received a coronavirus vaccine dose in the UAE, said, ""I'm not mask-free yet...the vaccine won't make us mask free, it will just help us fight against the virus."" She told The Times of India that the course of the vaccine involves two doses and she is yet to get her second dose.",entertainment
282,Ananya doesn't take things to her heart: Mom Bhavana on cyber-bullying,"Talking about cyber-bullying, actress Ananya Panday's mother Bhavana Pandey said that the actress is a positive person and ""she doesn't take things to her heart too much"". Bhavana further said that as a mother, she used to get very ""hurt and angry"" reading comments about Ananya and added, ""Now I understand that being a public figure it's okay"".",entertainment
283,Today we got to know why he's lovingly called Mama ji: Kangana meets MP CM,"Kangana Ranaut, who's in Bhopal for the shoot of her upcoming film 'Dhaakad', met Madhya Pradesh Chief Minister Shivraj Singh Chouhan. Sharing a few pictures on Twitter, she wrote, ""Team #Dhaakad meet and greet with honourable Chief Minister Shri @ChouhanShivraj ji."" Kangana added, ""Today we got to know why he's lovingly called Mama ji, most gentle, compassionate and encouraging influence.""",entertainment
284,"If I had a party, would ask friends to get tested for COVID-19: Drashti","Television actress Drashti Dhami, who turned 36 on Sunday, said, ""If I had a party, I would ensure that friends who come to my birthday get a COVID-19 test."" Admitting that she feels scared of stepping out due to the fear of contracting coronavirus, Drashti added, ""I've learnt how to be at home and entertain myself...But...I'm reaching a saturation point.""
",entertainment
285,"After 'Roop Ki Rani Choron Ka Raja', I had more failures: Satish","Actor-director Satish Kaushik spoke about the setbacks and disappointments during the initial years of his career and said he had more failures after the release of his directorial-debut film 'Roop Ki Rani Choron Ka Raja'. ""Slowly things got better...You make it and then you fall. You accept your failures as much as your success,"" he added.",entertainment
286,Deepika to star alongside Hrithik in 'War' director's Fighter: Reports,"Deepika Padukone will share screen space with Hrithik Roshan in upcoming action-thriller film 'Fighter', which will be directed by Siddharth Anand, as per reports. ""Both are expected to do loads of action,"" Bollywood Hungama said quoting a source. Hrithik, who'll reportedly play the role of an air force officer in 'Fighter', also worked with Siddharth in 'War' and 'Bang Bang'.",entertainment
287,"If things settle down, then maybe this year: Varun Dhawan on his marriage","Speaking about his marriage plans with Natasha Dalal, actor Varun Dhawan said, ""There is nothing concrete right now."" He added, ""There is so much uncertainty in the world right now, but if things settle down (COVID and its impact), then maybe this year."" Varun further said, ""I am planning for it definitely soon. But let there be more certainty.""
",entertainment
288,"Sushant's Chanda Mama Door Ke to be revived, director says 'It'll be a tribute'","Sushant Singh Rajput's 'Chanda Mama Door Ke', which was supposed to star the late actor as an astronaut, will be revived, director Sanjay Puran Singh confirmed. He said it'll be a tribute to Sushant, adding, ""He was so attached to...script that I owe this to him."" Talking about the casting, Sanjay said, ""I can't think of a replacement for Sushant.""",entertainment
289,Man booked for cheating film producer of ₹58.5 crore in Pune,Pune Police have booked a man for allegedly cheating a film producer named Parag Madhu Sanghvi of ₹58.5 crore. Police said that Sanghvi had entered into a business agreement with the accused. Sanghvi alleged that the accused cheated him by causing violation of the conditions in the agreement and misusing the logo of his company.,entertainment
290,We all have our own space here: Rakul Preet Singh on comparisons," Rakul Preet Singh, on being asked if competition or comparison worry her, said, ""Healthy competition makes you do better."" She added, ""What's the point of excelling with people not doing well around you? I've always seen competition as an opportunity to grow. We all have our own space here."" Rakul will be next seen in films like 'Attack' and 'MayDay'.",entertainment
291,Divinity was matchmaking us: Mugdha Godse on meeting Rahul Dev,"Actress Mugdha Godse opened up about how she met Rahul Dev and said, ""Divinity was matchmaking us. I met him in 2013 at a common friend's wedding."" She added, ""We met in the Pink city, Jaipur. It's a proper love story. We were quite attracted and we were later in touch."" In July 2020, the couple completed seven years together.",entertainment
292,Such a colossal tragedy: Anupam on death of babies in Maha hospital fire,"Several celebrities expressed grief over the death of 10 babies in a fire incident at Bhandara District General Hospital in Maharashtra. Anupam Kher tweeted, ""It is such a colossal tragedy. I am saddened beyond words. Hope the injured recover soon."" Meanwhile, Dia Mirza wrote, ""This is just so heartbreaking!!! What an awful awful thing to happen.""",entertainment
293,Was told I'll wear men's clothes throughout: Sunil on doing 'Tandav',"Comedian-actor Sunil Grover, who'll be seen in the upcoming web series 'Tandav', recently spoke about what attracted him to his role. ""I was told I'll have to wear men's clothes and play a character who stays a man throughout. So I agreed,"" said Grover who played female characters such as Rinku Devi and Gutthi on 'The Kapil Sharma Show'.",entertainment
294,TV actor Amit Sarin and his family test positive for COVID-19,"'Pavitra Rishta' actor Amit Sarin, who relocated to Los Angeles a few years back, has tested positive for coronavirus. The actor's wife Vineesha and their two children have also contracted the virus. ""It has been six days now Vineesha, the kids and I've tested positive. Mentally, it was a jolt initially, but...good thing was that we were asymptomatic,"" he said. ",entertainment
295,'Tandav' brought out the softer side of me: Sandhya Mridul,"Actress Sandhya Mridul, who will feature in the Saif Ali Khan starrer web series 'Tandav', commented on her role in the show and said, ""This character brings out the softer side of my personality."" She explained, ""I love playing parts which bring out sensitivity and femininity because as a person, people have seen me...vocal and [as] someone who thinks aloud."" 

",entertainment
296,'The Conjuring' actress Vera Farmiga to star in horror film 'Bad Bloom',"Hollywood actress Vera Farmiga, known for starring in horror films like 'The Conjuring' series and 'The Orphan', will play the lead role in the upcoming horror film 'Bad Bloom'. According to The Hollywood Reporter, the movie will revolve around a family that lives in isolation on a remote island ""to keep an unknown creature at bay.""",entertainment
297,Saif to join Adipurush shoot in March post paternity leave: Director,"Saif Ali Khan, who's expecting the birth of his second child with actress-wife Kareena Kapoor, will join the shoot of 'Adipurush' in March after his paternity leave ends, director Om Raut said. ""At this moment, my team is excited for...shoot to commence. They're preparing the final schedule,"" he said, adding, ""We plan to shoot all the way up to August.""",entertainment
298,Got opportunity to work with almost everyone: Arjun Rampal on his journey,"Speaking about his journey in the Hindi film industry, Arjun Rampal said, ""It's been a great journey."" He added that he got the opportunity to learn a lot and to work with ""almost everyone"" in the film industry. ""I think I'm very fortunate that way...Now I've...feeling that whatever I've learned...I can use that experience in my next projects,"" said Arjun. ",entertainment
299,I took a Chinese COVID-19 vaccine named Sinopharm: Shilpa Shirodkar,"Actress Shilpa Shirodkar, who was recently vaccinated for COVID-19 in the UAE, spoke about the experience and said, ""I took a Chinese vaccine named Sinopharm and I want people to know it is absolutely safe."" She added, ""From what I understand the vaccine takes five weeks to be effective...I've had absolutely no side effects...so glad I took the initiative."" ",entertainment
300,Own a car without buying it : Revv Subscriptions,"You can now drive a new car every month as Revv provides the option to subscribe to your favourite car for 1-36 months with ₹0 down payment, ₹0 road tax and without the hassle of maintenance and service. The car will be sanitized and delivered to your doorstep ensuring complete safety for you and your loved ones.",automobile
301,TATA Motors introduces all-new 'Safari' built on OMEGARC platform,"TATA Motors has introduced the all-new 'Safari' built on OMEGARC, which is based on Land Rover D8 platform. The SUV draws a strong inspiration from the Safari lineage and enhances its pedigree of impeccable SUV stance, comfort, performance and robust build, TATA said. Safari is a true personification of luxury and power, it added.",automobile
302,"Dilip Chhabria, arrested for ₹40-cr scam, accused of cheating by Kapil Sharma",Kapil Sharma has been summoned by Mumbai Police for his statement in connection with car designer Dilip Chhabria's alleged cheating and forgery case. He had filed a complaint against Chhabria for allegedly cheating him and has been called to record his statement as witness. Chhabria was arrested in DC Avanti car financing and forgery scam of at least ₹40 crore.,automobile
303,Honda Motorcycle offers voluntary retirement amid demand slowdown,"Honda Motorcycle and Scooter India is offering voluntary retirement to employees amid slowing demand due to COVID-19, according to a letter. Employees who are above 40 years or have completed 10 years of service, as of January 31, 2021, are eligible for the scheme. The first 400 employees who opt for retirement would get an additional ₹5,00,000, the company said.",automobile
304,Bajaj Auto becomes world's most valuable two-wheeler company,"Pune-based Bajaj Auto has said that it has become the world's most valuable two-wheeler company as its market capitalisation crossed ₹1 lakh crore. Bajaj Auto achieved this milestone as it celebrates the 75th year of its operations. Bajaj Auto on Monday reported an 11% increase in total sales at 3,72,532 units in December 2020.",automobile
305,Ford cancels plan to give control of India business to Mahindra & Mahindra,"US carmaker Ford on Thursday said it is calling off its automotive joint venture with Mahindra and Mahindra due to the challenges caused by the pandemic. Under the deal, Ford was expected to transfer its local operations, including two factories, into a joint venture that would be majority-controlled by Mahindra. Ford said its independent operations in India will continue.",automobile
306,Alphabet's Waymo to no longer use the term 'self-driving' for its tech,"Alphabet's subsidiary Waymo has said that it will no longer use the term ""self-driving"" to describe the technology it has been developing. The company will, instead, be opting for the term ""autonomous"". ""Waymo's vehicles don't drive themselves. Rather, Waymo is automating the task of driving and thus the term ""autonomous driving"" is more accurate,"" the company said.",automobile
307,General Motors changes logo for 1st time since 1964 to highlight EV focus,"US-based automobile giant General Motors (GM) on Friday unveiled a new corporate logo, its first major logo change since 1964, to highlight its focus on electric vehicles (EVs). The ""m"" in the new logo is a nod to the shape of an electrical plug, the company said. GM has also said it will launch 30 new EVs by 2025-end.",automobile
308,Tesla Full Self-Driving's safety to be above avg driver's in 2021: Musk,"Tesla CEO Elon Musk tweeted he is confident Tesla's ""Full Self-Driving will work at a safety level well above that of the average driver this year"". He said this in response to a post talking about Musk being confident that Tesla will be able to achieve level five autonomy next year. Tesla recently released an update featuring in-car video games.",automobile
309,Tesla responsible for 2/3 of all my pain combined: Elon Musk,"Tesla CEO Elon Musk has tweeted, ""Tesla is responsible for 2/3 of all the personal & professional pain in my life combined. But it was worth it."" He added that at Tesla's start he thought it had ""(optimistically) a 10% chance of surviving at all"". Musk praised Tesla's team for producing and delivering nearly half a million cars in 2020.
",automobile
310,"Tesla shares jump 4.9%, its market value crosses $800B for 1st time","Shares of Tesla jumped 4.9% on January 8, taking its market capitalisation to more than $800 billion for the first time ever. This comes right after Tesla's market value crossed $774 billion, making it Wall Street's fifth most valuable company, just behind Alphabet and ahead of Facebook. Tesla CEO Elon Musk surpassed Jeff Bezos to become the world's richest person.",automobile
311,Apple adds more Tesla ex-execs to its self-driving car team: Report,"A ""small team"" at Apple working on its self-driving car has seen the addition of more former Tesla executives, Bloomberg reported. The report said Apple recently hired Jonathan Sive, a vehicle engineer from Tesla and Waymo, as a senior manager on the car project. It also hired former Tesla engineering VP Steve MacManus, who is now working for the project. ",automobile
312,Tesla opens its largest Supercharger station in Shanghai,"Tesla has unveiled its largest Supercharger station in Shanghai, China, with 72 charging stalls. The electric vehicle (EV) manufacturer has defeated its own record of single-point EV super-charging station with 56 stalls that it opened in California in 2020. Tesla has also been expanding its network of service centres and is planning to add one centre every week in 2021.",automobile
313,Tesla car navigates 576 km in Full Self-Driving with no human help in US,"A Tesla driver made a six-hour-long journey from Los Angeles to San Jose, travelling almost 576 km, in the Full Self-Driving mode with almost no human interventions. The driver claimed that they refrained from steering the car, accelerating or braking, except to make one stop to charge the car. They took control once to avoid large debris on road.",automobile
314,"Tesla beats 2020 delivery estimates, falls short of Musk's target","Tesla on Saturday reported 4,99,550 vehicle deliveries during 2020, bettering Wall Street estimates of 4,81,261 vehicles, according to Refinitiv data. However, annual deliveries fell slightly short of CEO Elon Musk’s target of 5,00,000. Musk had set the target before the COVID-19 pandemic struck, and maintained it even as its only US plant was forced to shut for several weeks.",automobile
315,Entertainment will be critical when cars drive themselves: Elon Musk,"Tesla CEO Elon Musk, while discussing in-car gaming in autonomous vehicles, tweeted, ""Entertainment will be critical when cars drive themselves."" Tesla recently released an update that featured three new in-car video games. Musk said an online multiplayer version of one of the games will be added and asked people what Tesla should do with in-car gaming in an autonomous world.",automobile
316,Hyundai confirms it is in talks with Apple amid EV tie-up reports,"South Korean automobile giant Hyundai Motor on Friday confirmed that it is in early talks with Apple, after a local media outlet said the firms were discussing an electric car and battery tie-up. This confirmation comes weeks after it was reported that Apple was working on launching its own electric vehicle by 2024. Hyundai shares surged 25% after the announcement.",automobile
317,Hyundai retracts Apple reference from its statement on EV tie-up,"Hours after a Hyundai spokesperson confirmed that it was in talks with Apple, the South Korean auto giant revised its statement and withdrew references to the iPhone maker from it. In the new statement, Hyundai said it had been contacted by potential partners for development of autonomous electric vehicles. The confirmation had caused Hyundai's value to rise by $9 billion.",automobile
318,"Audi to phase out combustion engines in 10-15 years, offer only EVs: Report","German automobile giant Volkswagen's premier carmaker Audi aims to phase out combustion engines and offer only electric vehicles in the next 10 to 15 years, reported a local German newspaper. Audi CEO Markus Duesmann told the newspaper that “protection of the environment and economic success go together well”. The company is currently working on a concrete time plan, it reported.",automobile
319,Tesla to start delivering its China-made Model Y SUVs this month,"Tesla has started selling China-made Model Y SUV and will deliver them to customers this month. The starting price of a Model Y in China is now $52,028.16, according to its China website. Tesla recently launched its largest Supercharger station in China. The new station has 72 stalls of Tesla's V2 Supercharger, which can output 150 kW.",automobile
320,7 Tesla EVs imported to Nepal in 2020,"Around seven Tesla electric vehicles (EVs) were imported to Kathmandu, Nepal, in 2020, despite the fact that Tesla has not officially launched in the country yet. The vehicles were imported from South China EXIM by automobile dealers Shreema Distributors and ARETE International. Five Tesla cars have been sold so far, an official from ARETE International said.",automobile
321,Tesla cars' sudden acceleration reports were due to user error: NHTSA,"The US NHTSA has determined the reports of sudden unintended acceleration (SUA) involving four different Tesla models were due to user error. NHTSA is denying a petition to formally review over 6.62 lakh vehicles and potentially recall them. It said there is ""no evidence"" of any fault in the cars' systems that contributed to any of the incidents.",automobile
322,Tesla short sellers lost $38 bn in 2020 as shares surged 730%,"Tesla short sellers lost over $38 billion in mark-to-market losses this year as the electric vehicle maker's shares surged over 730%, according to data from S3 Partners. The next-biggest loss for short sellers was on Apple at $7 billion. This ""is the largest yearly mark-to-market loss I have ever seen,"" Ihor Dusaniwsky, Managing Director of S3 Partners said.",automobile
323,Fiat Chrysler to invest $250 million in India unit ,"Fiat Chrysler Automobiles (FCA) has said it will invest $250 million in India to launch four new sport-utility vehicles (SUVs) over the next two years, taking its total investment in the country to over $700 million. The company will produce and assemble the new SUVs at its car plant in Maharashtra, which it jointly owns with Tata Motors.",automobile
324,Tesla stock that gained 740% in 2020 gets divided price targets for 2021,"JPMorgan analysts have rated Tesla stock ""underweight"" and given it a price target of $90 for 2021, an 87% drop from current levels. On the other hand, Goldman Sachs has a ""neutral"" rating for Tesla, with a 12-month price target of $780. Tesla opened at $84.90 on January 2, 2020, and gained 740% over the year to close above $700-mark.",automobile
325,"2020 was faster than usual, broke record for shortest day 28 times: Scientists","The 28 fastest days on record all occurred in 2020, with Earth completing its rotations around its axis milliseconds quicker than average, scientists said. The shortest day was July 19, when Earth completed one spin 1.4602 milliseconds faster than 86,400 seconds. Before 2020, the shortest day was noted on July 5, 2005, when the Earth's rotation was 1.0516 milliseconds faster.",science
326,Firework that lasted for 150 yrs: NASA on pic of super-massive star Eta Carinae,"The official Instagram page of NASA has shared the picture of Eta Carinae, a doomed super-massive star 7,500 light-years away that went through a ""Great Eruption"" in the 1840s that made it the second-brightest visible star in the sky for over a decade. ""Have you ever seen a slow-motion firework show that lasted...over 150 YEARS?"" wrote NASA. ",science
327,What is the Candida auris outbreak that was reported in a COVID-19 unit in US?,"Candida auris is an emerging fungus that is often multidrug-resistant and some strains are resistant to all three available classes of antifungals, according to US' Centers for Disease Control and Prevention (CDC). The CDC said it is difficult to identify with standard laboratory methods. A Candida auris outbreak was reported in a COVID-19 unit in Florida last year.",science
328,NASA takes pic of 'Wolf Moon'; shares the story behind the name,"NASA shared a picture of 'Wolf Moon', the 13th and final full Moon of 2020 that will be visible for about three days. NASA said the Algonquin tribes of what is now the northern and eastern US named it 'Wolf Moon' as packs of wolves howled hungrily outside villages in winter. Another name for it is 'Ice Moon', NASA said.",science
329,Intact Ice Age-era woolly rhino discovered in Siberia,"Paleontologists have found one of the best-preserved specimens of an Ice Age-era woolly rhino to date in Siberia. The rhino is believed to have lived in the late Pleistocene era, anywhere between 20,000 and 50,000 years ago. It was discovered with all its limbs, some of its organs including part of the intestines, its tusk and a lump of fat.

",science
330,Cancer drug outperforms remdesivir against COVID-19 virus: Study,"Researchers said pralatrexate, a drug originally developed to treat lymphoma, has outperformed remdesivir drug against SARS-CoV-2 in lab settings. Haiping Zhang of the Shenzhen Institutes of Advanced Technology and others screened 1,906 existing drugs for their potential ability to inhibit replication of SARS-CoV-2. Pralatrexate and azithromycin successfully inhibited replication of the virus.",science
331,Puerto Rico commits $8 mn to rebuild collapsed Arecibo telescope,"Puerto Rico Governor Wanda Vázquez Garced has signed an executive order approving $8 million to rebuild the world's second largest radio telescope at the Arecibo Observatory. The order stated the reconstruction as a matter of ""public policy"". The Governor has also declared the observatory site a historic zone. The telescope had collapsed due to structural problems on December 1. ",science
332,Indian student among winners of NASA app development challenge: Report,"A high school student from Gurugram, Aryan Jain, is among the winners of NASA's Artemis Next Gen STEM-Moon to Mars App Development Challenge, PTI reported. Jain had teamed up with six high school students from the US. The competition was a coding challenge in which NASA presented technical problems to students and sought their contributions to deep space exploration missions.",science
333,IIT-B researchers create AI model to identify malaria parasites,"Researchers from IIT-Bombay have created an AI-based model using proteomics technology that can help differentiate between two major species of malaria parasites, P falciparum and P vivax. These species are not differentiable using the rapid diagnostic tests (RDT), Shalini Aggarwal, who was part of the study, said. The researchers are currently working on developing a diagnostic kit prototype.",science
334,SpaceX will try to 'catch' boosters returning from space: Elon Musk,"Elon Musk said that SpaceX will ""try to catch"" Super Heavy rocket boosters returning from outer space instead of making them land. This will be done with the help of a launch tower arm, he added. Currently, the return of Falcon 9 boosters involve touching down on a boat or a launchpad using ""legs"" that are built into the rocket.",science
335,2020 ties with 2016 as warmest year on record: EU,"According to data published by the EU climate monitoring service, 2020 tied with 2016 for the warmest year worldwide. The year was also the warmest year in Europe since records began. It topped the previous temperature record of 2019 in Europe by 0.4°C. The data showed 2020 was 1.25°C warmer than during the pre-industrial period from 1850-1900.  ",science
336,US aquarium agrees to delay 5 beluga whales delivery amid lawsuit,US-based Mystic Aquarium has agreed to delay acquisition of five beluga whales for research amid a lawsuit by an animal rights group trying to stop the delivery. The lawsuit said the whales would be harmed by the trip from their home. It added that they will also be harmed by being torn from long-term relationships with others of their species.,science
337,153-yr-old Patna Met Centre gets centennial observing station status,"The WMO has awarded the status of 'centennial observing station' to the Patna meteorological observatory. ""With this recognition, Patna has joined a niche club of cities having a long-term record of scientific observation in the field of meteorology, climatology and applied science,"" Centre's Director Vivek Sinha said. Patna meteorological observatory was established in 1867.",science
338,"Scientists make film that absorbs sweat's moisture, helps power devices","NUS scientists have developed a film that is ""extremely effective in evaporating sweat"" from the skin and then absorbing the moisture from sweat. The film can rapidly release water on exposure to sunlight and can be ""regenerated"" and reused for more than 100 times. Scientists also made a wearable energy harvesting device comprising eight ECs, using the film as electrolyte.
",science
339,China to open world's largest radio telescope to int'l scientists in April,"China will officially open the world's largest single-dish radio telescope to international scientists, starting April 1. The 500-metre Aperture Spherical radio Telescope (FAST) has a diameter of half a kilometre and had started operations in January last year. It has a receiving area equivalent to about 30 football fields.",science
340,New state of matter 'liquid glass' discovered: Scientists,"University of Konstanz's researchers have uncovered a new state of matter, liquid glass, with previously unknown structural elements. They used a model system involving suspensions of tailor-made ellipsoidal colloids to uncover the state. In liquid glass state, individual particles are able to move yet unable to rotate, a complex behaviour that has not previously been observed in bulk glasses.",science
341,Scientists discover 2 dwarf giraffes in Namibia and Uganda,"Scientists have found two dwarf giraffes in Namibia and Uganda. The Namibian giraffe is eight and a half feet tall, while the one in Uganda is nine feet and three inches tall. Both have standard long necks but short, stumpy legs. The medical condition that affects them is Skeletal Dysplasia, which the researchers say is rarely seen in wild animals.",science
342,New mutations in malaria parasite behind preventive drug resistance: Study,"LSHTM researchers have said new mutations that enhance resistance to a drug used to prevent malaria in pregnant women and children are already common in countries fighting the disease. Mutations in two genes in the parasite plasmodium falciparum offer resistance to sulfadoxine-pyrimethamine, but recently, mutations related to resistance were discovered in a third gene, pfgch1.",science
