,news_headline,news_article,news_category
1371,'Magic' mushrooms grow in US man's blood after he injects it in form of tea,"A 30-year-old US man was hospitalised with organ failure after he injected himself with a tea made from psychedelic mushrooms, which later started growing in his veins. A case report said his liver was damaged and his kidneys weren't functioning properly. Doctors said he had tried to use the so-called ""magic"" mushrooms as an alternative treatment for his bipolar disorder. ",science
1372,What is the Candida auris outbreak that was reported in a COVID-19 unit in US?,"Candida auris is an emerging fungus that is often multidrug-resistant and some strains are resistant to all three available classes of antifungals, according to US' Centers for Disease Control and Prevention (CDC). The CDC said it is difficult to identify with standard laboratory methods. A Candida auris outbreak was reported in a COVID-19 unit in Florida last year.",science
1373,Yellow mealworms become first insect approved in EU as human food,"Yellow mealworms have become the first insect approved by the European Food Safety Agency (EFSA) as a human food. ""Rich in protein, fat and fibre, they are likely to be the first of many insects to feature on European's plates in the coming years,"" an EFSA food scientist said. Mealworms are already used in Europe as a pet food ingredient.

 


",science
1374,Astronomers capture a distant galaxy 'die' for the first time; share pic,"Astronomers have captured for the first time a distant star-forming galaxy about to 'die' because of a massive cold gas ejection. ""It's distant enough that its light takes some nine billion years to reach us,"" the astronomers said. The galaxy is ejecting nearly half of its star-forming gas at a rate equivalent to 10,000 Suns worth of gas a year.",science
1375,"2020 was faster than usual, broke record for shortest day 28 times: Scientists","The 28 fastest days on record all occurred in 2020, with Earth completing its rotations around its axis milliseconds quicker than average, scientists said. The shortest day was July 19, when Earth completed one spin 1.4602 milliseconds faster than 86,400 seconds. Before 2020, the shortest day was noted on July 5, 2005, when the Earth's rotation was 1.0516 milliseconds faster.",science
1376,AI models to predict future of COVID-19 patients' condition made: Facebook,"Facebook and NYU claim to have developed three machine learning models to help doctors predict how COVID-19 patients' condition may develop. Facebook said the model using sequential chest X-rays can predict up to ""four days"" in advance if a patient may need more intensive care solutions. The predictions could help doctors avoid sending at-risk patients home too soon, Facebook added.",science
1377,Indian student among winners of NASA app development challenge: Report,"A high school student from Gurugram, Aryan Jain, is among the winners of NASA's Artemis Next Gen STEM-Moon to Mars App Development Challenge, PTI reported. Jain had teamed up with six high school students from the US. The competition was a coding challenge in which NASA presented technical problems to students and sought their contributions to deep space exploration missions.",science
1378,"Virgin Orbit launches rocket off a 747 aircraft, reaches orbit for 1st time","Billionaire Richard Branson's Virgin Orbit on Monday successfully launched its LauncherOne rocket into orbit for the first time, delivering nine satellites to low Earth orbit on behalf of NASA. The rocket took off from the ground attached to the wing of a modified Boeing 747 aircraft and detached and fired itself into Earth's orbit after reaching the launch altitude.",science
1379,Indian spacetech startup Agnikul builds 3D printed rocket engine,"Chennai-based spacetech startup Agnikul Cosmos has developed a single piece, fully 3D printed rocket engine called Agnilet, which can be directly used in a rocket. The engine will be used in the second stage of Agnikul's launch vehicle Agnibaan, CEO and Co-founder Srinath Ravichandran said. Launched in 2017, the startup is involved in building India's private small satellite launch vehicle.",science
1380,"Bezos' Blue Origin launches & lands latest New Shepard rocket, capsule","Amazon CEO Jeff Bezos' aerospace company Blue Origin has successfully launched and landed its latest New Shepard rocket and crew capsule. The capsule reached a maximum altitude of 107 kilometres, while the rocket flew up to a height of 106 kilometres. The capsule features six seats and has speakers with a microphone and a push-to-talk button at each seat.",science
1381,Bhaskaracharya found gravitational theory 500 yrs before Newton: Nepal PM,"Nepalese Prime Minister KP Sharma Oli told WION that Bhaskaracharya discovered the theory of gravitation about ""500 years"" before Issac Newton in 1150 AD. He added that Bhaskaracharya's book was published in 1210 AD. Oli said that even in his coursebook he was told that Newton found out the theory of gravitation. ",science
1382,US sees biggest drop in greenhouse gases emissions post WWll era: Report,"The US' greenhouse gas emissions fell 10.3% in 2020, the largest drop in emissions in post-World War II era, due to COVID-19, the Rhodium Group reported. By comparison, the 2009 economic recession caused emissions to drop by 6.3%. Under the 2009 Copenhagen Accord, the US pledged that by 2020, it will have cut its emissions by 17% from 2005 levels.",science
1383,2020 ties with 2016 as warmest year on record: EU,"According to data published by the EU climate monitoring service, 2020 tied with 2016 for the warmest year worldwide. The year was also the warmest year in Europe since records began. It topped the previous temperature record of 2019 in Europe by 0.4°C. The data showed 2020 was 1.25°C warmer than during the pre-industrial period from 1850-1900.  ",science
1384,Riverine wetlands in Pune increasingly flourishing with invasive weeds: Study,"Botanists Savita and Sanjaykumar Rahangdale have said that riverine wetlands within city limits of Pune have been found to be increasingly flourishing with invasive weeds, like hyacinth. ""In the last decade...these invasive weeds have captured and expanded their area. This is mainly due to the rising pollution levels in...rivers,"" Sanjaykumar said. The duo conducted a nine year-long study.",science
1385,2 IAF doctors to soon leave for Russia to train for Gaganyaan: Report,"Two Indian Air Force doctors who have specialised in aerospace medicine will soon fly to Russia to get hands-on experience in space medicine for the Gaganyaan mission, PTI reported. The flight surgeons will also get to train with the prospective astronauts. Four test pilots from IAF, chosen for the mission, have been undergoing training in Russia since last year.",science
1386,Astrophysicist Shashikumar Madhusudan Chitre passes away at 84,"Renowned astrophysicist Professor Shashikumar Madhusudan Chitre passed away on January 11 aged 84. ""He will be remembered for his work in astrophysics and subjects like solar physics, gravitational lensing and science education,"" PM said as he condoled Chitre's passing away. ""His valuable work will continue inspiring students in the times to come,"" the PM added.",science
1387,DNA test to quickly identify secondary infections in COVID-19 patients made,"The University of Cambridge said scientists have developed a DNA test to quickly identify secondary infections in COVID-19 patients, who have double the risk of developing pneumonia while on ventilation than non-COVID-19 patients. The test gives doctors the information they need to start treatment within hours rather than days. It uses multiple PCR which detects the DNA of the bacteria.",science
1388,CO2 levels to be 50% higher than pre-industrial era in 2021: Report,"Human activity will push concentrations of carbon dioxide in the atmosphere to levels 50% higher than before the Industrial Revolution, in 2021, the UK's Met Office reported. CO2 concentration is expected to exceed 417 ppm for several weeks from April to June for the first time. However, CO2 accumulation is expected to be slightly slower than usual in 2021.",science
1389,Scientists discover 2 dwarf giraffes in Namibia and Uganda,"Scientists have found two dwarf giraffes in Namibia and Uganda. The Namibian giraffe is eight and a half feet tall, while the one in Uganda is nine feet and three inches tall. Both have standard long necks but short, stumpy legs. The medical condition that affects them is Skeletal Dysplasia, which the researchers say is rarely seen in wild animals.",science
1390,New state of matter 'liquid glass' discovered: Scientists,"University of Konstanz's researchers have uncovered a new state of matter, liquid glass, with previously unknown structural elements. They used a model system involving suspensions of tailor-made ellipsoidal colloids to uncover the state. In liquid glass state, individual particles are able to move yet unable to rotate, a complex behaviour that has not previously been observed in bulk glasses.",science
1391,"Megalodon babies, who ate siblings in womb, were larger than adult man: Study","Enormous megatooth sharks, or megalodons, that lived over three million years ago, gave birth to babies larger than most adult humans, a study led by a DePaul University paleobiologist said. Data suggested an embryonic Megalodon grew by feeding on unhatched eggs in the womb. The typical lifespan of the species was at least 88 years.",science
1392,NASA finds FM signal coming from Jupiter's moon Ganymede for the 1st time,"NASA's Juno space probe has discovered an FM signal emanating from Jupiter's moon Ganymede for the first time. One of NASA's ambassadors to Utah clarified that it is a ''natural function'' rather than a sign of extraterrestrial life. ""Electrons spiralling in Jupiter's magnetic field are thought to be the cause of the radio noise we hear,"" NASA said.",science
1393,New chemical compounds to kill malaria parasite found: Scientists,A University of Pretoria-led research found new chemical compounds that could potentially be used for killing the malaria parasite in its infectious stage. It found that chemical compounds undergoing trials for treatment of tuberculosis and cancer can kill the parasite at a stage when it normally infects others. The compounds could also help create a new line of malaria drugs.,science
1394,OnePlus offers discounts on a wide selection of products from Jan 19-26,"On the occasion of Republic Day, OnePlus is offering discounts on a wide selection of products from January 19-26. There's a ₹300 discount on OnePlus Power Bank, OnePlus Buds, and OnePlus Band while OnePlus TV Y series has a discount of ₹500. You can purchase the discounted products from Amazon or the OnePlus website.",technology
1395,"India's largest broking site Zerodha faces issues amid IRFC, Indigo Paints⁠ IPOs","Several users on Wednesday complained that they were facing issues with India's largest broking site Zerodha. They rushed to place orders for the IPOs of Indian Railway Finance Corporation (IRFC) and Indigo Paints that opened on Wednesday. ""This is not the first time it's happening,"" a user tweeted, while another complained, ""I missed IRFC IPO just because of you Zerodha.""",technology
1396,Alibaba investors get $63 bn richer as shares soar after Jack Ma's video,"Alibaba investors added $63 billion to their wealth after Alibaba Co-founder Jack Ma made a public appearance in a video, three months after his last public appearance in October. The stock rose 11% in Hong Kong, marking the biggest stock rally in six months for Alibaba Group Holding. Jack Ma spoke to 100 rural teachers through a video call.",technology
1397,"Jack Ma makes 1st public appearance in 3 months, speaks to teachers in video meeting","Alibaba's billionaire Co-Founder Jack Ma made his first public appearance since October last year, addressing 100 rural teachers in a video conference on Wednesday. ""We'll meet again after the pandemic is over,"" he says in the video, released by the state media. Chinese authorities recently launched an anti-monopoly investigaton into Alibaba, after suspending its affiliate Ant Group's IPO.",technology
1398,"Mumbai Police lists fake shopping sites after 22,000 people cheated of ₹70 lakh","Mumbai Police has published a list of fake shopping websites after they busted a fake online shopping racket run by an IT expert from Gujarat. Using the fake websites selling household items, the 32-year-old accused cheated more than 22,000 people of more than ₹70 lakh. ""Don't fall in the dark web of fake sites,"" the police warned.",technology
1399,Electric car battery that can fully charge in 5 minutes produced for first time,Electric car batteries that can be fully charged in five minutes have been produced in a factory for the first time. The new lithium-ion batteries were developed by Israeli company StoreDot and manufactured by its strategic partner Eve Energy in China on a normal production line. StoreDot CEO Doron Myersdorf said the company is aiming for a 2025 mass roll-out.,technology
1400,Elon Musk seen partying in Texas after confirming he has moved there,"Elon Musk and his singer-girlfriend Grimes were seen partying in Austin, Texas days after the Tesla CEO moved to Texas. US comedians Joe Rogan, Dave Chappelle and others were also seen in the pictures. Earlier, Musk had criticised his former home state California's COVID-19 restrictions that forced Tesla to temporarily shut its factory in the San Francisco Bay Area. ",technology
1401,NITI Aayog releases India Innovation Index; Karnataka ranks top among states,"The NITI Aayog on Wednesday released the India Innovation Index 2020 where Karnataka retained the top spot among the states. Maharashtra leapfrogged over Tamil Nadu to occupy the second place followed by Telangana, Kerala, Haryana, Andhra Pradesh, Gujarat, Uttar Pradesh and Punjab. While Himachal Pradesh topped among NE and hill states, Delhi topped among UTs and city states.",technology
1402,Kangana Ranaut claims Twitter temporarily restricted her account,"Actor Kangana Ranaut on Wednesday claimed that Twitter has temporarily restricted her account. This comes after she made controversial remarks about the creators of 'Tandav', a web series. In a tweet that she deleted later, Kangana had said it was ""time to take their heads off"", for allegedly insulting Hindu deities in the show.",technology
1403,"Biden admin plans position focused on antitrust, competition policy: Report","The incoming administration of US President-elect Joe Biden is considering creating a White House position focused on competition policy and issues relating to antitrust, reported Reuters. Currently, the US Justice Department and Federal Trade Commission share the work of antitrust enforcement and have been investigating Big Tech platforms such as Alphabet’s Google, Facebook, Amazon and Apple. ",technology
1404,YouTube extends ban on Trump over inauguration violence concerns,"Ahead of President-elect Joe Biden's inauguration, YouTube has extended a ban on outgoing US President Donald Trump for another week ""in light of concerns about the ongoing potential for violence."" Trump's account still remains accessible but he is banned from uploading new content. YouTube had suspended Trump's channel on January 12 for violating its policy against inciting violence.",technology
1405,Silicon Valley CEOs cannot lay down the law: EU chief ,"On Twitter's ban of US President Donald Trump, the chief of the European Commission said that such a decision must be taken according to the law and not by a ""Silicon Valley CEO"". Ursula von der Leyen added that Europe has a friend in the White House after ""four long years"" but it would strive to regulate US technology companies.",technology
1406,Trump pardons ex-Google engineer guilty of stealing trade secret,"US President Donald Trump on Wednesday gave full pardon to former Google engineer who was sentenced to 18 months in prison for stealing a trade secret. Anthony Levandowski worked for Google's self-driving car unit Waymo. He transferred over 14,000 Google files to his personal laptop before he left Google to found a self-driving truck company that was acquired by Uber.",technology
1407,Apple patents tech that helps use Face ID even with masks,"Apple has won a patent for facial recognition employing the use of heat maps to authenticate a user’s face, reported PatentlyApple. The patent also describes how Apple will counter obstructions such as hair, bandanas or face masks on a user’s face through the heat maps. The new technology will depend on the heat maps to create facial landmarks for recognition.",technology
1408,Working to address the misinformation on policy changes: WhatsApp,"WhatsApp on Wednesday said that it is working to address the misinformation around its proposed changes to privacy policy and is available to answer any question. ""We wish to reinforce that this update does not expand our ability to share data with Facebook,"" a WhatsApp spokesperson said. The government has reportedly asked WhatsApp to withdraw its changes to privacy policy.",technology
1409,"Mobile unit generated $4.5 bn loss in 23 quarters, considering all options: LG","LG Electronics on Wednesday said it is considering all options for its mobile phone unit. It has generated losses for 23 consecutive quarters amounting to 5 trillion won ($4.5 billion) amid stiff competition, it added. ""We have reached the point where we need to make the best decision about our mobile phone business, considering current and future competitiveness,"" LG said.",technology
1410,Our cyber world cannot be ruled by private company policies: Paytm CEO,"""We cannot have our cyber world ruled and governed by private company policies,"" Paytm CEO Vijay Shekhar Sharma told Indian Express while speaking at the India Digital Summit 2021. Sharing his views on an Indian app store, he added that if the store is controlled by the government or laws of the country, it does not matter who operates it.",technology
1411,Probably won't sue you: Musk to man who's making SpaceX video game,"SpaceX CEO Elon Musk said he ""probably won't sue"" a developer who took his permission to use his space exploration company's name and logos for a video game. Developer Lyubomir Vladimirov said the game is called 'Mars Is Flat' and describes it as a ""highly technical Mars survival simulator"". He said 80% of the game's profits will go to SpaceX.",technology
1412,"Microsoft, GM lead $2 bn investment in self-driving car startup Cruise","Self-driving car startup Cruise has raised $2 billion in a new equity round led by General Motors and Microsoft. The latest round has raised Cruise's valuation to $30 billion. Honda and other institutional investors also participated in the round. General Motors will continue to retain a majority stake in the startup, a Cruise spokesperson said.",technology
1413,SpaceX delivers 60 satellites setting new rocket reusability record,"Elon Musk-led SpaceX on Wednesday successfully delivered 60 satellites under its 17th Starlink mission. The Falcon 9 first stage rocket booster was launched and landed for the eighth time, breaking SpaceX's own record for the number of uses of single rocket core. SpaceX aims to provide global broadband coverage from up to 42,000 satellites and has delivered over 1,000 satellites.",technology
1414,India plans foreign investment rule changes that may hit Amazon: Report,"India is considering revising its foreign investment rules for e-commerce, Reuters reported citing government sources. The government may change rules to prevent foreign e-commerce firms from offering products from sellers in which they hold an indirect stake through their parent, it added. The move could reportedly compel firms, including Amazon, to restructure their ties with some major sellers.",technology
1415,Govt to build quantum computing lab in collaboration with Amazon,"The Ministry of Electronics and Information Technology on Tuesday said it will collaborate with Amazon Web Services (AWS) to establish the MeitY Quantum Computing Applications Lab in India. The lab will provide access to quantum computing development environment for the developer, scientific and academic communities. Amazon will provide hosting with technical and programmatic support for the lab.",technology
1416,Facebook has no plan to reinstate Trump's account across apps: Instagram Head,"Instagram Head Adam Mosseri, speaking at The Verge's weekly show, said Facebook has no plans to reinstate outgoing US President Donald Trump's accounts on its platforms. Trump's Facebook and Instagram accounts were banned ""indefinitely"" following the US Capitol violence on January 6. Mosseri added that their focus is on avoiding the use of their platforms for violence at the inauguration.",technology
1417,Wealthy investors worldwide exited Alibaba after monopoly probe: Citigroup,"A large number of wealthy investors from Europe, Middle East and Africa region cut or exited their holdings in Alibaba Group after China ordered an antitrust probe into the company in December, Bloomberg reported, citing Citigroup's private bank. The investigation was launched, following the suspension of Alibaba-affiliate Ant Group's $35-billion IPO, for suspected monopolistic practices.",technology
1418,"Actress Manasi Naik, dubbed Aishwarya's lookalike, marries boxer Pardeep Kharera","Marathi actress Manasi Naik, who is also known for her TikTok videos and often referred to as Aishwarya Rai Bachchan's lookalike, got married to boxer Pardeep Kharera. The actress shared pictures of her wedding on social media and captioned the post, ""Mr and Mrs Kharera"". The couple got married in Pune. 
",sports
1419,Samson named Rajasthan Royals captain after Smith released from team,"Wicketkeeper-batsman Sanju Samson has been named the captain of Rajasthan Royals ahead of IPL 2021. The 26-year-old replaces Australian Steve Smith as the captain of the franchise. Smith has been released from the team ahead of the auction. Rajasthan Royals had finished last in IPL 2020, which was held in UAE.",sports
1420,"Kevin Pietersen tweets in Hindi, asks Team India to be careful about England series","Ex-England captain Kevin Pietersen took to Twitter to congratulate Team India on their Test series win against Australia. The 40-year-old tweeted in Hindi, saying India deserve to celebrate the historic victory as it came after several obstacles. He further said that the ""real team"" England are coming to tour India in two weeks and asked India to be careful.",sports
1421,"Indian fans troll, abuse wrong 'Tim Paine' on Instagram, he shares screenshots","Following India's 2-1 Test series victory over Australia, Indian fans ended up trolling and abusing a man named 'Tim Payne' on Instagram, mistaking him for Australia captain Tim Paine. Payne shared screenshots of the messages he got from Indian fans on his Instagram Stories. He said that he is being spammed and has received over 600 message requests.",sports
1422,"Ravi Shastri delivers dressing room speech after historic win, BCCI shares video","The BCCI has shared a video of Team India head coach Ravi Shastri delivering a speech to the team in the dressing room after their historic win at the Gabba. ""Today, forget India, the whole world will stand up and salute you,"" Shastri said. ""You will be known as the ultimate warrior,"" he said addressing Cheteshwar Pujara.",sports
1423,Which players have been released by CSK ahead of IPL 2021 auction?,"Chennai Super Kings, who finished seventh in IPL 2020, have released six players from their squad and retained 18 players. Kedar Jadhav, Piyush Chawla, Murali Vijay, Harbhajan Singh and Monu Singh are the Indian players released by CSK. Meanwhile, Shane Watson, who retired from all forms of cricket, is the only foreigner released by CSK.",sports
1424,"Australian fan chants 'Bharat Mata Ki Jai' at the Gabba, video goes viral","A video of an Australian fan chanting 'Bharat Mata Ki Jai' and 'Vande Mataram' during India's Test against Australia at the Gabba has gone viral. Reacting to the video, a fan tweeted, ""I think he has an Indian girlfriend."" Other tweets read, ""Goosebumps!!!"" and ""Love is the best weapon to win anyone in this world.""",sports
1425,Team India squad for the first 2 Tests against England announced,"The BCCI today announced the Team India squad for the first two Tests of the upcoming four-match series against England. Captain Virat Kohli, fast bowler Ishant Sharma and all-rounder Hardik Pandya are back in the side, while uncapped all-rounder Axar Patel has also been included. The four-match Test series is scheduled to begin on February 5.",sports
1426,Harbhajan Singh and CSK part ways ahead of IPL 2021,"Veteran off-spinner Harbhajan Singh took to Twitter to reveal that his contract with CSK has come to an end. ""Playing for this team was a great experience...beautiful memories made and some great friends which I will remember fondly for years to come,"" he wrote. He added, ""Thank you CSK management, staff and fans for a wonderful two years...All the best.""",sports
1427,"Will forever be grateful, will never forget the sacrifices: Cricket Aus to BCCI","In an open letter, Cricket Australia (CA) thanked BCCI on Wednesday for their cooperation amid the global pandemic to 'help deliver a series that brought joy to millions'. ""Australian cricket will forever be grateful to BCCI for their friendship, trust and commitment...We will never forget the sacrifices made by our friends at BCCI that made all this possible,"" CA wrote.",sports
1428,Which players have been retained by RCB for IPL 2021?,"Royal Challengers Bangalore (RCB) have retained 12 players for IPL 2021 from their 2020 squad. They are Virat Kohli, AB de Villiers, Yuzvendra Chahal, Devdutt Padikkal, Washington Sundar, Mohammed Siraj, Navdeep Saini, Adam Zampa, Shahbaz Ahmed, Josh Philippe, Kane Richardson and Pawan Deshpande. Some prominent players released by RCB include Umesh Yadav, Aaron Finch, Chris Morris and Shivam Dube.",sports
1429,Rajasthan Royals release captain Steve Smith ahead of IPL 2021 auction,"Rajasthan Royals have released their captain Steve Smith ahead of  the IPL 2021 auction. Rajasthan Royals had finished last on the points table in IPL 2020, which had taken place in the UAE. Smith had played all the 14 league matches for the franchise last year, scoring 311 runs at a strike rate of 131.22.",sports
1430,"Latest rankings for Test batsmen out, Pant becomes top-ranked wicketkeeper-batsman","The ICC today announced the latest rankings for Test batsmen, with Team India's Rishabh Pant becoming the top-ranked wicketkeeper-batsman. Pant attained a career-best 13th position. South Africa's Quinton de Kock, who is ranked 15th, is the next wicketkeeper on the list. Team India captain Virat Kohli dropped one spot to be ranked fourth.",sports
1431,"KXIP retain 16 players from IPL 2020 squad, release list","KXIP, who had finished sixth on the points table in IPL 2020, have retained 16 players from their squad ahead of IPL 2021 auction. The players are: KL Rahul, Chris Gayle, Nicholas Pooran, Mohammad Shami, Chris Jordan, Mandeep Singh, Mayank Agarwal, Ravi Bishnoi, Prabhsimran Singh, Deepak Hooda, Sarfaraz Khan, Arshdeep Singh, M Ashwin, Ishan Porel, Harpreet Brar and Darshan Nalkande.",sports
1432,"Lyon 1st bowler to play 100 Tests without overstepping, has bowled 25,690 balls","Australia off-spinner Nathan Lyon has become the first bowler to play 100 Tests without overstepping. He has bowled a total of 25,690 deliveries without bowling a line no-ball. The Brisbane Test against India was his 100th Test. India stand-in captain Ajinkya Rahane presented Lyon a signed shirt from Team India to celebrate him reaching 100 Tests.",sports
1433,"Gill and Sundar's fathers disappointed with sons not scoring tons, Sehwag reacts","Ex-India opener Virender Sehwag took to Instagram to share news clips showing Team India cricketers Shubman Gill and Washington Sundar's parents' 'disappointed' reaction on their sons not scoring hundreds in the Gabba Test. ""Parents are parents after all. #parents #india #100sebadhkethacontribution (the contribution was even more than a hundred),"" he wrote. ""Typical Indian parents,"" a fan wrote.",sports
1434,"Formidable competitors on field, solid partners off it: PM Modi replies to Aus PM","Prime Minister Narendra Modi thanked his Australian counterpart, Scott Morrison, after the latter congratulated him and Team India on winning the Test series against Australia. PM Modi tweeted, ""It was a thrilling series with the best from both the teams on full display."" He added, ""India and Australia make for formidable competitors on the field, and solid partners off it.""",sports
1435,Time spent with Team India best time of my life: Natarajan,"India bowler T Natarajan has described the last few months with Team India as the 'best time of his life'. ""The last couple of months have been surreal...Playing Test cricket for India was a dream...Overwhelmed with your support,"" Natarajan tweeted. Natarajan came to Australia as a net bowler but went on to make his India debut in all three formats.",sports
1436,"Pant is an exceptional talent, played amazing on a day-five wicket: Smith","Australia cricketer Steve Smith has called India wicket-keeper batsman Rishabh Pant ""an exceptional talent"" for the way he batted on the final day of the Brisbane Test to win the series for India. ""He (Pant) played a pretty amazing innings on a day-five wicket. He took the game on,"" the Australian said. ""That was a pretty special innings,"" Smith added.",sports
1437,I looked good as captain because everyone contributed: Rahane,"India's stand-in Test captain Ajinkya Rahane credited his team for making him look good while leading the side to 2-1 series win against Australia. ""It's an honour to lead the country. It wasn't about me but about the team,"" Rahane said after the win in Brisbane. India have remained unbeaten in Tests under Rahane, with four wins and a draw.",sports
1438,Incredible Test & series win: Wasim Akram hails Team India,"Ex-Pakistan captain Wasim Akram congratulated India for their Brisbane Test victory and 2-1 series win against Australia on Tuesday. Akram said he hasn't seen ""a bold, brave and boisterous Asian team on a tougher tour of Australia"". ""No adversity could stop them, frontline players injured, & won after a remarkable turnaround from the depths of 36 all out,"" Akram tweeted.",sports
1439,Sai Praneeth out of Thailand Open after testing COVID-19 positive,"Indian shuttler Sai Praneeth pulled out of the ongoing Thailand Open on Tuesday after testing positive for COVID-19. According to Badminton World Federation (BWF), Praneeth returned a positive result on Monday and will remain in the hospital for around 10 days. BWF said Praneeth's roommate at the hotel Kidambi Srikanth has also withdrawn from the tournament and is in self-quarantine.",sports
1440,Messi suspended for 2 matches for swinging his arm at Athletic Bilbao player,"Lionel Messi has been suspended for two matches for swinging his arm at an Athletic Bilbao player at the end of Barcelona's 2-3 loss on Sunday. After the incident, Messi was handed his first red in 753 appearances for Barcelona. Messi was facing a ban of up to 12 matches but his conduct was not deemed to be too serious. ",sports
1441,"Still want to lead Australia, making WTC final still achievable: Paine","Amid criticism following their defeat to India in the four-Test series at home, Australia Test captain Tim Paine has said that he still wants to lead the side. ""We've had a goal to make this World Test Championship final [and] I think that's still achievable,"" he added. Australia have slipped to the number three position in the WTC points table. ",sports
1442,"Whatever you say about Pujara, it will be very less: Sunil Gavaskar","Ex-India skipper Sunil Gavaskar has said Cheteshwar Pujara's 56-run innings off 211 balls on the final day of the Brisbane Test was extremely important as it gave confidence to his batting partners. ""He held the fort together till the second new ball...[it] gave confidence to Rishabh Pant and then you see what happened,"" Gavaskar added. ",sports
1443,Sri Lanka minister tests COVID-19 +ve after drinking holy man's 'miracle' potion,"A Sri Lankan minister who publicly drank a 'miracle' potion offered by a self-styled holy man, that was supposed to prevent COVID-19, was taken to hospital with the coronavirus. The women and child development minister, Piyal Nishantha de Silva, was among several politicians who consumed the concoction. Family members of another politician were also infected despite taking the syrup.",world
1444,"Who is Vinay Reddy, Biden's speechwriter who has his roots in Telangana?","Indian-American Vinay Reddy is leading the speechwriting team of the new US President Joe Biden and also served as chief speechwriter when Biden was VP in Barack Obama's second term. While Reddy was born in the US, his family hails from Telangana's Pothireddypet village. He holds a bachelor's degree from Miami University and majored in political science and philosophy.",world
1445,"Trump leaves White House for last time as US President, will skip Biden's inauguration","Donald Trump left the White House for the final time as US President, ahead of the inauguration of Joe Biden. Trump and his wife Melania will travel on Marine One to Joint Base Andrews, where they will board Air Force One to go to Florida. Trump will be the first US President in 152 years to skip his successor's inauguration.",world
1446,We will be back in some form: Donald Trump in final address as US President,"In his final speech as US President, Donald Trump told his supporters, ""We will be back in some form."" He added, ""We love the American people and again it has been something very special."" He further said, ""I want to thank all the great people of Washington, DC...all of the people that we worked with to put this miracle together.""",world
1447,"Trump pardons 73 people including ex-aide Bannon, rapper Lil Wayne","US President Donald Trump has pardoned 73 people including his former senior adviser Steve Bannon, who faced trial for siphoning money from an online fundraiser for Trump's border wall with Mexico. Rappers Lil Wayne and Kodak Black, who were prosecuted on federal weapons offences, were also granted pardons. A further 70 people had their sentences commuted.",world
1448,"Tiffany Trump announces engagement on father's last full day in office, shares pic","Tiffany Trump, the youngest daughter of US President Donald Trump, announced her engagement to Michael Boulos on Tuesday. The news came on Trump's final full day in office. ""It has been an honor to celebrate...milestones...with my family...at the White House, none more special than my engagement to my amazing fiancé! Feeling...excited...for the next chapter!"" she wrote while sharing a picture.",world
1449,Woman arrested for making cupcakes with penis decorations in Egypt,A female pastry chef was arrested in Egypt for supplying cupcakes with penis and vagina-shaped decorations to a birthday party at a sports club after images of them went viral on social media. The Ministry of Youth and Sports has started an investigation into the matter. Egypt's top religious body warned that such baked goods were forbidden by Islam.,world
1450,Zimbabwe's Foreign Minister Sibusiso Moyo dies of COVID-19 at 61,"Zimbabwe's Foreign Minister Sibusiso Moyo died of coronavirus on Wednesday, presidential spokesman George Charamba said. The 61-year-old was the one who announced the 2017 military coup that led to the removal of the late long-serving leader Robert Mugabe. ""Zimbabwe has lost a devoted public servant and a true hero and I have lost a friend,"" Zimbabwe President Emmerson Mnangagwa tweeted.",world
1451,Tourists ordered to do push-ups for not wearing masks in Bali,"Foreign tourists caught not wearing face masks in Indonesia's Bali are being ordered by the authorities to do push-ups as punishment. A security official said those not carrying a face mask had to do up to 50 push-ups, while those who were wearing the mask improperly were punished with 15 push-ups. Authorities had made wearing a mask mandatory last year.",world
1452,India to export 10 lakh COVID-19 vaccine doses to Nepal,"Nepal's Health Minister Hridayesh Tripathi has said India will export 10 lakh COVID-19 vaccine doses to the country under VaccineMaitri programme, adding that the vaccine will arrive in Kathmandu on Thursday. Reiterating the friendship between two nations, Tripathi said the first lot of vaccines will be on grant assistance. Till now, India has exported vaccines to Maldives and Bhutan.",world
1453,New UK COVID-19 variant found in at least 60 countries: WHO,"The World Health Organization (WHO) has said the new coronavirus variant that emerged in the UK has been found in at least 60 countries. The UK identified the new COVID-19 variant, that it said is 70% more transmissible, on December 14, 2020. The WHO further said that the South African-identified coronavirus variant has been detected in 23 countries and territories.",world
1454,Germany to extend COVID-19 lockdown until Feb 14: Merkel,"German Chancellor Angela Merkel has said the government will extend lockdown until February 14 to combat coronavirus and prevent new variants from spreading. ""Now is the time to take preventive measures against the threat of this virus,"" Merkel said. The extension comes after a new COVID-19 variant was detected in 35 patients at a hospital in southern Germany on Monday.",world
1455,3rd Portuguese cabinet minister test +ve for COVID-19 in a week,Portuguese Economy Minister Pedro Siza Vieira has become the third cabinet minister to test positive for coronavirus in a week. Vieira was already in quarantine at home as a precautionary measure after Finance Minister João Leão tested positive for COVID-19 following a meeting with European Union (EU) officials. Labour Minister Ana Mendes Godinho was the second minister to test positive.,world
1456,YouTube extends ban on Trump over inauguration violence concerns,"Ahead of President-elect Joe Biden's inauguration, YouTube has extended a ban on outgoing US President Donald Trump for another week ""in light of concerns about the ongoing potential for violence."" Trump's account still remains accessible but he is banned from uploading new content. YouTube had suspended Trump's channel on January 12 for violating its policy against inciting violence.",world
